,Unnamed: 0.1,Unnamed: 0,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12,Found_2023-08-22 15
1505,1505,1505,55804,ACTIVE,داروخانه ونک,2023-08-20 19:15:13,,,
1506,1506,1506,66208,ACTIVE,تهیه غذای ایرانی وحید,2023-08-20 19:15:16,,,
1507,1507,1507,307428,ACTIVE,تهیه غذای بهروز,2023-08-20 19:15:16,,,
1508,1508,1508,69894,ACTIVE,آبمیوه اکبر مشتی,2023-08-20 19:15:17,,,
1509,1509,1509,74593,ACTIVE,هایپر پروتئین هانتر,2023-08-20 19:15:18,,,
1510,1510,1510,83352,ACTIVE,رستوران آخاله,2023-08-20 19:15:20,,,
1511,1511,1511,88477,ACTIVE,رستوران ضیافت ری,2023-08-20 19:15:20,,,
1512,1512,1512,103861,ACTIVE,آبميوه و بستنی نعمت,2023-08-20 19:15:22,,,
1513,1513,1513,108008,ACTIVE,کباب ساطوری بناب آذربایجان,2023-08-20 19:15:22,,,
1514,1514,1514,251431,ACTIVE,بستنی فالوده رضا,2023-08-20 19:15:28,,,
1515,1515,1515,255963,ACTIVE,پیتزا فست فود الو بیروت,2023-08-20 19:15:29,,,
1516,1516,1516,271968,ACTIVE,فست فود پاینان,2023-08-20 19:15:32,,,
1517,1517,1517,275257,ACTIVE,رستوران سعید,2023-08-20 19:15:33,,,
1518,1518,1518,277973,ACTIVE,رستوران کدبانو,2023-08-20 19:15:34,,,
1519,1519,1519,280813,ACTIVE,کترینگ سر آشپز,2023-08-20 19:15:35,,,
1520,1520,1520,285233,ACTIVE,فلافل آبادان,2023-08-20 19:15:36,,,
1521,1521,1521,306909,ACTIVE,کبابسرای صائب,2023-08-20 19:15:43,,,
1522,1522,1522,235091,ACTIVE,فلافل مامان جون,2023-08-20 19:30:24,,,
1523,1523,1523,264636,ACTIVE,تهیه غذای دستپخت,2023-08-20 19:30:29,,,
1524,1524,1524,305754,ACTIVE,مستر فود,2023-08-20 19:30:45,,,
1525,1525,1525,42533,ACTIVE,برگر سرژیک هاکوپیان (پاسداران),2023-08-20 19:45:08,,,
1526,1526,1526,73327,ACTIVE,پیتزا لوک,2023-08-20 19:45:16,,,
1527,1527,1527,84494,ACTIVE,آبمیوه بستنی نعمت,2023-08-20 19:45:18,,,
1528,1528,1528,103324,ACTIVE,تهیه غذای میرزا کوچک خان جنگلی,2023-08-20 19:45:20,,,
1529,1529,1529,290402,ACTIVE,آیدا فست فود,2023-08-20 19:45:36,,,
1530,1530,1530,318222,ACTIVE,کباب کنجدی,2023-08-20 19:45:46,,,
1531,1531,1531,53507,ACTIVE,فست فود پرپل,2023-08-20 20:00:23,,,
1532,1532,1532,63812,ACTIVE,رستوران مائده,2023-08-20 20:00:29,,,
1533,1533,1533,75498,ACTIVE,رستوران لوکس طهرونی,2023-08-20 20:00:33,,,
1534,1534,1534,285553,ACTIVE,كترينگ ميچكا,2023-08-20 20:00:58,,,
1535,1535,1535,291453,ACTIVE,رستوران دینر پلاس,2023-08-20 20:01:01,,,
1536,1536,1536,16163,ACTIVE,کباب آبان,2023-08-20 20:15:04,,,
1537,1537,1537,13518,ACTIVE,سی مو سی تو,2023-08-21 15:15:04,,,
1538,1538,1538,54499,ACTIVE,سی مو سی تو (شبانه),2023-08-21 15:15:04,,,
1539,1539,1539,14435,ACTIVE,رستوران ایتالیایی رو ب رو,2023-08-21 15:15:04,,,
1540,1540,1540,19684,ACTIVE,رستوران رست,2023-08-21 15:15:04,,,
1541,1541,1541,26697,ACTIVE,زینگر (فودکورت عرش),2023-08-21 15:15:05,,,
1542,1542,1542,33097,ACTIVE,پیتزا سیب 360 (یافت آباد),2023-08-21 15:15:07,,,
1543,1543,1543,33282,ACTIVE,جیگر امیر,2023-08-21 15:15:07,,,
1544,1544,1544,39951,ACTIVE,آبمیوه بستنی نوتلا لند,2023-08-21 15:15:08,,,
1545,1545,1545,49140,ACTIVE,سام برگر,2023-08-21 15:15:10,,,
1546,1546,1546,53006,ACTIVE,کبابسرای ترخون,2023-08-21 15:30:10,,,
1547,1547,1547,57871,ACTIVE,طباخی سایمان,2023-08-21 15:30:12,,,
1548,1548,1548,59542,ACTIVE,کافه رستوران فلوره,2023-08-21 15:30:13,,,
1549,1549,1549,67601,ACTIVE,جگرسرای پانیذ,2023-08-21 15:30:16,,,
1550,1550,1550,69063,ACTIVE,قنادی تهران سوگل,2023-08-21 15:30:16,,,
1551,1551,1551,69475,ACTIVE,مک گریل,2023-08-21 15:30:16,,,
1552,1552,1552,76547,ACTIVE,هات داغ,2023-08-21 15:30:17,,,
1553,1553,1553,76940,ACTIVE,پروتئینی بیفکا,2023-08-21 15:30:17,,,
1554,1554,1554,80841,ACTIVE,کباب سرای بهار,2023-08-21 15:30:18,,,
1555,1555,1555,82428,ACTIVE,کافه باقلوا,2023-08-21 15:30:18,,,
1556,1556,1556,83574,ACTIVE,عطاری ناهید,2023-08-21 15:30:18,,,
1557,1557,1557,87203,ACTIVE,فست فود کمپ مزه,2023-08-21 15:30:19,,,
1558,1558,1558,214138,ACTIVE,فست فود کمپ مزه (ستارخان),2023-08-21 15:30:22,,,
1559,1559,1559,215546,ACTIVE,سوپر میوه دریان فدک,2023-08-21 15:30:22,,,
1560,1560,1560,244869,ACTIVE,باقلوا و کنوفه استانبولی کریم اوغلو,2023-08-21 15:30:26,,,
1561,1561,1561,245529,ACTIVE,کافه رستوران هوای خونه,2023-08-21 15:30:26,,,
1562,1562,1562,251811,ACTIVE,رستوران دژاوو (شهرک غرب),2023-08-21 15:30:27,,,
1563,1563,1563,252150,ACTIVE,شیرینی کیوان,2023-08-21 15:30:27,,,
1564,1564,1564,255457,ACTIVE,فست فود پله,2023-08-21 15:30:27,,,
1565,1565,1565,258301,ACTIVE,رستوران نارنج,2023-08-21 15:30:28,,,
1566,1566,1566,258670,ACTIVE,کافه رستوران باران,2023-08-21 15:30:28,,,
1567,1567,1567,265051,ACTIVE,کمپ مزه (بلوار فردوس),2023-08-21 15:30:30,,,
1568,1568,1568,272815,ACTIVE,فست فود لیمان,2023-08-21 15:30:32,,,
1569,1569,1569,274575,ACTIVE,عطارى 110,2023-08-21 15:30:32,,,
1570,1570,1570,276398,ACTIVE,کباب ساطوری دنیز بناب آذربایجان (مرزداران),2023-08-21 15:30:33,,,
1571,1571,1571,276510,ACTIVE,باس کافه,2023-08-21 15:30:33,,,
1572,1572,1572,278035,ACTIVE,سوخاری مزه دار راسپر (یافت آباد),2023-08-21 15:30:34,,,
1573,1573,1573,281479,ACTIVE,رستوران ایتالیایی کاپری,2023-08-21 15:30:35,,,
1574,1574,1574,282651,ACTIVE,داروخانه جردن,2023-08-21 15:30:35,,,
1575,1575,1575,286615,ACTIVE,کافه رستوران کارون,2023-08-21 15:30:36,,,
1576,1576,1576,292356,ACTIVE,رستوران دان,2023-08-21 15:30:38,,,
1577,1577,1577,296714,ACTIVE,رستوران ال کافه,2023-08-21 15:30:40,,,
1578,1578,1578,298646,ACTIVE,رستوران ایتالیایی لوی لانژ,2023-08-21 15:30:41,,,
1579,1579,1579,308792,ACTIVE,رستوران شکم الملوک,2023-08-21 15:30:45,,,
1580,1580,1580,308953,ACTIVE,رستوران سنتی پیر بابا,2023-08-21 15:30:46,,,
1581,1581,1581,310458,ACTIVE,آشپزخانه صاحب الزمان,2023-08-21 15:30:47,,,
1582,1582,1582,310795,ACTIVE,فست فود ویژه اژدر,2023-08-21 15:30:47,,,
1583,1583,1583,317755,ACTIVE,رستوران حاج میرزا,2023-08-21 15:30:50,,,
1584,1584,1584,323864,ACTIVE,اینجا برگر,2023-08-21 15:30:52,,,
1585,1585,1585,325118,ACTIVE,کباب سرای یزدی,2023-08-21 15:30:53,,,
1586,1586,1586,32840,ACTIVE,الو کیک,2023-08-21 15:45:07,,,
1587,1587,1587,58751,ACTIVE,بستنی بچه محل,2023-08-21 15:45:12,,,
1588,1588,1588,60843,ACTIVE,پیتزا زرین,2023-08-21 15:45:15,,,
1589,1589,1589,66633,ACTIVE,رستوران هزاردستان,2023-08-21 15:45:16,,,
1590,1590,1590,217352,ACTIVE,قهوه زاب,2023-08-21 15:45:22,,,
1591,1591,1591,247628,ACTIVE,سام کافه دربند,2023-08-21 15:45:26,,,
1592,1592,1592,305820,ACTIVE,رستوران ایتالیایی پرزو,2023-08-21 15:45:40,,,
1593,1593,1593,325730,ACTIVE,اند پیتزا,2023-08-21 15:45:47,,,
1594,1594,1594,40045,ACTIVE,چلو کبابی و دیزی سرای گلبرگ,2023-08-21 16:00:07,,,
1595,1595,1595,53179,ACTIVE,پیتزا پیلا,2023-08-21 16:00:09,,,
1596,1596,1596,60802,ACTIVE,تهیه غذای طیبات,2023-08-21 16:00:12,,,
1597,1597,1597,267343,ACTIVE,رستوران ممتاز یگانه,2023-08-21 16:00:25,,,
1598,1598,1598,277415,ACTIVE,کترینگ طهران,2023-08-21 16:00:28,,,
1599,1599,1599,290404,ACTIVE,بستنی رولی آس رول,2023-08-21 16:00:31,,,
1600,1600,1600,310076,ACTIVE,تهیه غذای شاکر,2023-08-21 16:00:37,,,
1601,1601,1601,315382,ACTIVE,شیرینی و خشکبار میثم,2023-08-21 16:00:39,,,
1602,1602,1602,52122,ACTIVE,مرغ سوخاری چیکن باکس,2023-08-21 16:15:09,,,
1603,1603,1603,52495,ACTIVE,مزرعه‌ های اُرگانا (عدل),2023-08-21 16:15:09,,,
1604,1604,1604,73481,ACTIVE,نان داغ و کباب داغ همرفیق,2023-08-21 16:15:14,,,
1605,1605,1605,315202,ACTIVE,فست فود پاپریکا گلدن (فلفل قرمز),2023-08-21 16:15:37,,,
1606,1606,1606,25463,ACTIVE,کبابخانه ظفر,2023-08-21 16:30:05,,,
1607,1607,1607,29365,ACTIVE,پیتزا و ساندویچ ترنج,2023-08-21 16:30:06,,,
1608,1608,1608,43635,ACTIVE,رستوران مجمع,2023-08-21 16:30:08,,,
1609,1609,1609,48227,ACTIVE,رستوران خانه جگر,2023-08-21 16:30:08,,,
1610,1610,1610,60483,ACTIVE,کافه رستوران رد (کافه کولاچینو),2023-08-21 16:30:11,,,
1611,1611,1611,67878,ACTIVE,شیرینی و خشکبار بامداد,2023-08-21 16:30:13,,,
1612,1612,1612,69482,ACTIVE,رستوران کبابی جوانه,2023-08-21 16:30:13,,,
1613,1613,1613,96200,ACTIVE,رستوران آرموند,2023-08-21 16:30:16,,,
1614,1614,1614,251286,ACTIVE,فست فود لاکچری,2023-08-21 16:30:23,,,
1615,1615,1615,266520,ACTIVE,کترینگ دستپخت,2023-08-21 16:30:26,,,
1616,1616,1616,273744,ACTIVE,آیس لند پلاس (شعبه 2),2023-08-21 16:30:27,,,
1617,1617,1617,297143,ACTIVE,پت شاپ من و پت,2023-08-21 16:30:33,,,
1618,1618,1618,95368,ACTIVE,کباب و حلیم صاحب الزمان,2023-08-21 16:45:16,,,
1619,1619,1619,246950,ACTIVE,فست فود آبادان (تهرانسر),2023-08-21 16:45:21,,,
1620,1620,1620,296888,ACTIVE,پروتئین روشا,2023-08-21 16:45:32,,,
1621,1621,1621,298433,ACTIVE,ایت پت شاپ,2023-08-21 16:45:32,,,
1622,1622,1622,303032,ACTIVE,قهوه دم,2023-08-21 16:45:33,,,
1623,1623,1623,98401,ACTIVE,شیرینی چورک,2023-08-21 17:00:15,,,
1624,1624,1624,235746,ACTIVE,دیزی سرا و صبحانه آرکاداش,2023-08-21 17:00:18,,,
1625,1625,1625,235995,ACTIVE,طباخی اشرافی (اشرفی سابق ),2023-08-21 17:00:18,,,
1626,1626,1626,283942,ACTIVE,آبمیوه بستنی بابا امیر,2023-08-21 17:00:26,,,
1627,1627,1627,12561,ACTIVE,فست فود چوپی,2023-08-21 17:15:03,,,
1628,1628,1628,50498,ACTIVE,طباخی وزیری,2023-08-21 17:15:08,,,
1629,1629,1629,60087,ACTIVE,رستوران خیام,2023-08-21 17:15:11,,,
1630,1630,1630,304013,ACTIVE,فست فود ناصر,2023-08-21 17:15:36,,,
1631,1631,1631,310084,ACTIVE,کافه مینی جوی,2023-08-21 17:15:38,,,
1632,1632,1632,315022,ACTIVE,پت شاپ سون,2023-08-21 17:15:39,,,
1633,1633,1633,26598,ACTIVE,رستوران کلبه کباب,2023-08-21 17:30:04,,,
1634,1634,1634,27743,ACTIVE,کافه قنادی سعید,2023-08-21 17:30:05,,,
1635,1635,1635,65578,ACTIVE,ابمیوه بستنی سان استار,2023-08-21 17:30:12,,,
1636,1636,1636,296592,ACTIVE,آبمیوه و بستنی بابارحیم,2023-08-21 17:30:33,,,
1637,1637,1637,314547,ACTIVE,فست‌ فود حامی,2023-08-21 17:30:38,,,
1638,1638,1638,317137,ACTIVE,پیتزا بابا ناد علی,2023-08-21 17:30:39,,,
1639,1639,1639,26605,ACTIVE,پیتزا زیتون,2023-08-21 17:45:05,,,
1640,1640,1640,27116,ACTIVE,بی تا,2023-08-21 17:45:05,,,
1641,1641,1641,59663,ACTIVE,گوفو (فودکورت اپال),2023-08-21 17:45:11,,,
1642,1642,1642,75258,ACTIVE,فست فود ریحان,2023-08-21 17:45:14,,,
1643,1643,1643,218229,ACTIVE,کافه کاویش,2023-08-21 17:45:17,,,
1644,1644,1644,260219,ACTIVE,میکو سوخاری,2023-08-21 17:45:22,,,
1645,1645,1645,265445,ACTIVE,فست فود سفره سوخاری,2023-08-21 17:45:23,,,
1646,1646,1646,291275,ACTIVE,چیکن فامیلی (ایران مال),2023-08-21 17:45:28,,,
1647,1647,1647,316424,ACTIVE,قهوه کارو,2023-08-21 17:45:35,,,
1648,1648,1648,322538,ACTIVE,رستوران آریا فود,2023-08-21 17:45:37,,,
1649,1649,1649,40028,ACTIVE,کبابسرای عمو ناصر,2023-08-21 18:00:08,,,
1650,1650,1650,56023,ACTIVE,رستوران ارکیده (اقدسیه),2023-08-21 18:00:12,,,
1651,1651,1651,275364,ACTIVE,بابا فروت,2023-08-21 18:00:28,,,
1652,1652,1652,286276,ACTIVE,فست فود شاور(پونک),2023-08-21 18:00:30,,,
1653,1653,1653,299076,ACTIVE,کافه د پاریس,2023-08-21 18:00:34,,,
1654,1654,1654,10072,ACTIVE,آفرود برگر,2023-08-21 18:15:03,,,
1655,1655,1655,262770,ACTIVE,سوخاری چیکیتا,2023-08-21 18:15:03,,,
1656,1656,1656,264862,ACTIVE,چاک چیکن سوخاری,2023-08-21 18:15:03,,,
1657,1657,1657,233876,ACTIVE,فست فود جوجک,2023-08-21 18:15:19,,,
1658,1658,1658,273679,ACTIVE,پیزارو (ولیعصر),2023-08-21 18:15:25,,,
1659,1659,1659,283683,ACTIVE,کافه قاف,2023-08-21 18:15:28,,,
1660,1660,1660,303560,ACTIVE,آبمیوه گوفرش,2023-08-21 18:15:33,,,
1661,1661,1661,315983,ACTIVE,رستوران های زنجیره ای شاهین,2023-08-21 18:15:37,,,
1662,1662,1662,27340,ACTIVE,طباخی کاج (سعادت آباد),2023-08-21 18:30:05,,,
1663,1663,1663,60055,ACTIVE,تهیه غذای کمیل,2023-08-21 18:30:11,,,
1664,1664,1664,71629,ACTIVE,ساندویچ ویژه حرفه ای عادل,2023-08-21 18:30:14,,,
1665,1665,1665,233477,ACTIVE,اسپرسو ایلیا,2023-08-21 18:30:20,,,
1666,1666,1666,272789,ACTIVE,کترینگ دیبانو,2023-08-21 18:30:26,,,
1667,1667,1667,292943,ACTIVE,جگر سرای بهار نارنج,2023-08-21 18:30:31,,,
1668,1668,1668,297924,ACTIVE,منقل برگر (شعبه هروی سنتر),2023-08-21 18:30:33,,,
1669,1669,1669,304016,ACTIVE,کافه رستوران شمرون (سعادت آباد),2023-08-21 18:30:35,,,
1670,1670,1670,305049,ACTIVE,رستوران میخوش (تهرانپارس),2023-08-21 18:30:35,,,
1671,1671,1671,322947,ACTIVE,کافه بروسکه,2023-08-21 18:30:41,,,
1672,1672,1672,9433,ACTIVE,رستوران هانی (هایپراستار),2023-08-21 18:45:02,,,
1673,1673,1673,19981,ACTIVE,قنادی جشنواره (حسینیه ارشاد),2023-08-21 18:45:03,,,
1674,1674,1674,60044,ACTIVE,رستوران سنتی خشت بهشت,2023-08-21 18:45:11,,,
1675,1675,1675,100236,ACTIVE,پروتئین مستر شین,2023-08-21 18:45:16,,,
1676,1676,1676,108717,ACTIVE,کافه رستوران بام ری,2023-08-21 18:45:17,,,
1677,1677,1677,253815,ACTIVE,کترینگ 158,2023-08-21 18:45:22,,,
1678,1678,1678,258374,ACTIVE,توپک پیتزا,2023-08-21 18:45:22,,,
1679,1679,1679,268831,ACTIVE,آبمیوه بستنی عمو هادی (یافت آباد),2023-08-21 18:45:24,,,
1680,1680,1680,272015,ACTIVE,فست فود شاورما ابوعلی,2023-08-21 18:45:25,,,
1681,1681,1681,276652,ACTIVE,آبمیوه و بستنی دایی امیر,2023-08-21 18:45:26,,,
1682,1682,1682,278761,ACTIVE,فست فود جوجک,2023-08-21 18:45:27,,,
1683,1683,1683,286952,ACTIVE,رستوران تخت جمشید,2023-08-21 18:45:29,,,
1684,1684,1684,310957,ACTIVE,کباب ساطوری بناب آذربایجان (عمو حسن),2023-08-21 18:45:36,,,
1685,1685,1685,311486,ACTIVE,رستوران سفره مجلسی,2023-08-21 18:45:36,,,
1686,1686,1686,322192,ACTIVE,رستوران نارنج,2023-08-21 18:45:39,,,
1687,1687,1687,27285,ACTIVE,جهان آذری,2023-08-21 19:00:05,,,
1688,1688,1688,70097,ACTIVE,رستوران ایرانی برجسته,2023-08-21 19:00:13,,,
1689,1689,1689,84971,ACTIVE,کته کبابی ماسوله,2023-08-21 19:00:17,,,
1690,1690,1690,249411,ACTIVE,کافه ۱۲,2023-08-21 19:00:23,,,
1691,1691,1691,277595,ACTIVE,شاورما لبنان عشایر,2023-08-21 19:00:29,,,
1692,1692,1692,281359,ACTIVE,آجيل و خشكبار نبراس,2023-08-21 19:00:30,,,
1693,1693,1693,286459,ACTIVE,رستوران پلوچی,2023-08-21 19:00:31,,,
1694,1694,1694,289872,ACTIVE,کافه قنادی گندم,2023-08-21 19:00:32,,,
1695,1695,1695,297347,ACTIVE,رستوران باران,2023-08-21 19:00:34,,,
1696,1696,1696,318353,ACTIVE,تهیه غذای ماه خانوم,2023-08-21 19:00:41,,,
1697,1697,1697,16147,ACTIVE,پیتزا کاکتوس,2023-08-21 19:15:04,,,
1698,1698,1698,25594,ACTIVE,گرند فود,2023-08-21 19:15:05,,,
1699,1699,1699,30993,ACTIVE,دیزی تندوری,2023-08-21 19:15:06,,,
1700,1700,1700,31303,ACTIVE,چهار فصل,2023-08-21 19:15:06,,,
1701,1701,1701,47044,ACTIVE,تهیه غذای طاق بستان,2023-08-21 19:15:09,,,
1702,1702,1702,49182,ACTIVE,رستوران پلو چی,2023-08-21 19:15:10,,,
1703,1703,1703,67764,ACTIVE,کبابی پارس مغان,2023-08-21 19:15:15,,,
1704,1704,1704,68905,ACTIVE,ویتامینه سندباد (شعبه اندرزگو),2023-08-21 19:15:15,,,
1705,1705,1705,77499,ACTIVE,پروتئین بارما,2023-08-21 19:15:17,,,
1706,1706,1706,80843,ACTIVE,رستوران کباب ساطوری بناب آذربایجان (اولدوز),2023-08-21 19:15:17,,,
1707,1707,1707,96358,ACTIVE,کبابخانه شیراز,2023-08-21 19:15:19,,,
1708,1708,1708,101357,ACTIVE,غذای سنتی بوعلی,2023-08-21 19:15:19,,,
1709,1709,1709,101570,ACTIVE,کبابی حاج عبداله میرمحمدی,2023-08-21 19:15:19,,,
1710,1710,1710,240836,ACTIVE,کیچن باکس (هدیش مال),2023-08-21 19:15:24,,,
1711,1711,1711,235018,ACTIVE,میزبان (هدیش مال),2023-08-21 19:15:24,,,
1712,1712,1712,245289,ACTIVE,کافه رستوران بیشه,2023-08-21 19:15:24,,,
1713,1713,1713,250516,ACTIVE,غذاخوری مولوی,2023-08-21 19:15:26,,,
1714,1714,1714,250677,ACTIVE,پیتزا بهنود,2023-08-21 19:15:26,,,
1715,1715,1715,260131,ACTIVE,کبابسرای اصیل ری,2023-08-21 19:15:27,,,
1716,1716,1716,261512,ACTIVE,چلو کبابی زیتون,2023-08-21 19:15:27,,,
1717,1717,1717,265247,ACTIVE,تهیه غذای گیلان پخت,2023-08-21 19:15:28,,,
1718,1718,1718,285022,ACTIVE,تهیه غذای امین نساء,2023-08-21 19:15:34,,,
1719,1719,1719,293559,ACTIVE,کبابی شفیعی,2023-08-21 19:15:36,,,
1720,1720,1720,296776,ACTIVE,کافه رستوران ترکیه ای پارلاک,2023-08-21 19:15:38,,,
1721,1721,1721,315195,ACTIVE,کترینگ آروند,2023-08-21 19:15:44,,,
1722,1722,1722,318218,ACTIVE,فست فود سونریه,2023-08-21 19:15:45,,,
1723,1723,1723,8809,ACTIVE,غذای خانگی آش تی (اکباتان),2023-08-21 19:30:04,,,
1724,1724,1724,15468,ACTIVE,رستوران کارد استیل,2023-08-21 19:30:05,,,
1725,1725,1725,16371,ACTIVE,سپیدگاه,2023-08-21 19:30:05,,,
1726,1726,1726,22447,ACTIVE,لاریسا (امیر آباد),2023-08-21 19:30:06,,,
1727,1727,1727,81173,ACTIVE,تهیه غذای چاشنی,2023-08-21 19:30:19,,,
1728,1728,1728,84662,ACTIVE,کافه رستوران اُزون,2023-08-21 19:30:19,,,
1729,1729,1729,85816,ACTIVE,طباخی ممتاز اصل امیر,2023-08-21 19:30:19,,,
1730,1730,1730,107800,ACTIVE,رستوران رضا,2023-08-21 19:30:21,,,
1731,1731,1731,217386,ACTIVE,رستوران صبا,2023-08-21 19:30:22,,,
1732,1732,1732,249744,ACTIVE,فست فود چیلای,2023-08-21 19:30:27,,,
1733,1733,1733,255943,ACTIVE,قهوه سیتو,2023-08-21 19:30:28,,,
1734,1734,1734,265249,ACTIVE,تهیه غذای روبین,2023-08-21 19:30:30,,,
1735,1735,1735,270040,ACTIVE,فدک (جلال آل احمد),2023-08-21 19:30:31,,,
1736,1736,1736,281427,ACTIVE,چیکن فامیلی (ظفر),2023-08-21 19:30:34,,,
1737,1737,1737,282248,ACTIVE,تهیه غذای معراج,2023-08-21 19:30:34,,,
1738,1738,1738,285956,ACTIVE,داروخانه دکتر ایازی,2023-08-21 19:30:35,,,
1739,1739,1739,287390,ACTIVE,فود سنتر بالزامیک,2023-08-21 19:30:36,,,
1740,1740,1740,291540,ACTIVE,کبابخانه البرز,2023-08-21 19:30:37,,,
1741,1741,1741,293912,ACTIVE,آبمیوه جادویی,2023-08-21 19:30:38,,,
1742,1742,1742,303267,ACTIVE,رستوران ونداد,2023-08-21 19:30:42,,,
1743,1743,1743,304459,ACTIVE,فست فود دولپی,2023-08-21 19:30:42,,,
1744,1744,1744,309474,ACTIVE,فست فود پیتزا پیتزا,2023-08-21 19:30:44,,,
1745,1745,1745,316036,ACTIVE,کترینگ نورا,2023-08-21 19:30:46,,,
1746,1746,1746,28427,ACTIVE,رستوران هانی (اندرزگو),2023-08-21 19:45:05,,,
1747,1747,1747,28542,ACTIVE,کافه دوناتو (آ.اس.پ),2023-08-21 19:45:05,,,
1748,1748,1748,33505,ACTIVE,رستوران شب کوک,2023-08-21 19:45:07,,,
1749,1749,1749,35792,ACTIVE,رستوران روحی (تجریش),2023-08-21 19:45:07,,,
1750,1750,1750,28919,ACTIVE,رستوران روحی (نگارستان),2023-08-21 19:45:07,,,
1751,1751,1751,51916,ACTIVE,رستوران روحی (شهرک غرب),2023-08-21 19:45:07,,,
1752,1752,1752,68737,ACTIVE,رستوران روحی (کریم خان),2023-08-21 19:45:07,,,
1753,1753,1753,270554,ACTIVE,رستوران روحی (جمهوری),2023-08-21 19:45:07,,,
1754,1754,1754,39850,ACTIVE,رستوران کولاک,2023-08-21 19:45:08,,,
1755,1755,1755,40141,ACTIVE,فست فود کولاک,2023-08-21 19:45:08,,,
1756,1756,1756,40176,ACTIVE,نانکده,2023-08-21 19:45:08,,,
1757,1757,1757,41245,ACTIVE,پیتزا سیب 360 (تهرانسر),2023-08-21 19:45:08,,,
1758,1758,1758,49664,ACTIVE,رستوران فریدون,2023-08-21 19:45:10,,,
1759,1759,1759,53919,ACTIVE,فست فود هفت چنار (علامه),2023-08-21 19:45:12,,,
1760,1760,1760,58554,ACTIVE,کترینگ شهرزاد,2023-08-21 19:45:13,,,
1761,1761,1761,59475,ACTIVE,طباخی قوچ سفید,2023-08-21 19:45:13,,,
1762,1762,1762,62724,ACTIVE,چوکومو,2023-08-21 19:45:14,,,
1763,1763,1763,62871,ACTIVE,کافه رستوران هومان,2023-08-21 19:45:14,,,
1764,1764,1764,66871,ACTIVE,رستوران لبنانی یاسمینا,2023-08-21 19:45:16,,,
1765,1765,1765,284132,ACTIVE,کافه لبنانی یاسمینا,2023-08-21 19:45:16,,,
1766,1766,1766,76811,ACTIVE,لوکادونات (نیاوران),2023-08-21 19:45:18,,,
1767,1767,1767,79901,ACTIVE,رستوران نایب (سعادت اباد),2023-08-21 19:45:18,,,
1768,1768,1768,94086,ACTIVE,باماهاس (گیشا),2023-08-21 19:45:20,,,
1769,1769,1769,94813,ACTIVE,کافه لیدو پلاس,2023-08-21 19:45:20,,,
1770,1770,1770,95568,ACTIVE,رستوران دورهمی,2023-08-21 19:45:20,,,
1771,1771,1771,110172,ACTIVE,کبابی امیران,2023-08-21 19:45:21,,,
1772,1772,1772,218030,ACTIVE,لبنیات سنتی شاهد,2023-08-21 19:45:22,,,
1773,1773,1773,222861,ACTIVE,دان تان (سعادت آباد),2023-08-21 19:45:22,,,
1774,1774,1774,35497,ACTIVE,دان تان (جردن),2023-08-21 19:45:22,,,
1775,1775,1775,59216,ACTIVE,دان تان (نیاوران),2023-08-21 19:45:22,,,
1776,1776,1776,253201,ACTIVE,دان تان (پالادیوم),2023-08-21 19:45:22,,,
1777,1777,1777,270995,ACTIVE,دان تان (شرق),2023-08-21 19:45:22,,,
1778,1778,1778,235526,ACTIVE,سرزمین سوخاری (ستارخان),2023-08-21 19:45:25,,,
1779,1779,1779,235609,ACTIVE,کلین فود (حسین آباد),2023-08-21 19:45:25,,,
1780,1780,1780,235689,ACTIVE,کته کبابی شمالی شاندرمن,2023-08-21 19:45:25,,,
1781,1781,1781,239850,ACTIVE,کافه 333,2023-08-21 19:45:25,,,
1782,1782,1782,244596,ACTIVE,چیکن فامیلی (دولت),2023-08-21 19:45:26,,,
1783,1783,1783,245886,ACTIVE,تهیه غذای چلوبر,2023-08-21 19:45:26,,,
1784,1784,1784,246106,ACTIVE,آبمیوه بستنی بلوبری (جردن),2023-08-21 19:45:26,,,
1785,1785,1785,254924,ACTIVE,آبمیوه بلوبری (شعبه نیاوران),2023-08-21 19:45:26,,,
1786,1786,1786,248697,ACTIVE,بریانکده فدک,2023-08-21 19:45:27,,,
1787,1787,1787,251280,ACTIVE,پیتزا پیت فایر,2023-08-21 19:45:27,,,
1788,1788,1788,253580,ACTIVE,رستوران سیلک,2023-08-21 19:45:28,,,
1789,1789,1789,260455,ACTIVE,ایران برگر (لواسان),2023-08-21 19:45:29,,,
1790,1790,1790,261474,ACTIVE,چیکن فامیلی (تهرانسر),2023-08-21 19:45:29,,,
1791,1791,1791,265687,ACTIVE,رستوران دنجا,2023-08-21 19:45:30,,,
1792,1792,1792,267266,ACTIVE,کافه رستوران ناتور,2023-08-21 19:45:31,,,
1793,1793,1793,268951,ACTIVE,بریانکده آتیش,2023-08-21 19:45:31,,,
1794,1794,1794,269591,ACTIVE,عطاری نوگل 4,2023-08-21 19:45:31,,,
1795,1795,1795,271414,ACTIVE,فلافل پیل آ پیل (تهرانپارس),2023-08-21 19:45:31,,,
1796,1796,1796,275848,ACTIVE,رستوران دیلوا (شعبه 2 حاج حسن),2023-08-21 19:45:33,,,
1797,1797,1797,278052,ACTIVE,کافه رستوران دیانا,2023-08-21 19:45:33,,,
